ALTMAN'S Z-SCORE,,,,
6.56,(CA-CL)/TA,2.564171915,2.490553604,
3.26,RE/TA,0.949493011,0.863317864,
6.72,EBT/TA,2.120475609,1.297382727,
1.05,Book Value Equity/TL,4.724727823,3.159728684,
,,10.35886836,7.810982878,Safe Zone
