date,value,volume,open,close,name
7/16/2018,218,8940,217.74,218,SUU
7/17/2018,215,4065,218,215,SUU
7/18/2018,216.71,8554,215,216.71,SUU
7/19/2018,217.14,8000,216.71,217.14,SUU
7/20/2018,216.63,13613,217.14,216.63,SUU
7/23/2018,216.71,5600,216.63,216.71,SUU
7/24/2018,218.37,2600,216.71,218.37,SUU
7/25/2018,218,5050,218.37,218,SUU
7/26/2018,218,18561,218,218,SUU
7/27/2018,217.19,15411,218,217.19,SUU
7/30/2018,217.13,4600,217.19,217.13,SUU
7/31/2018,216.67,2345,217.13,216.67,SUU
8/1/2018,211.86,4666,216.67,211.86,SUU
8/2/2018,214,4250,211.86,214,SUU
8/3/2018,214.8,6002,214,214.8,SUU
8/7/2018,210,485,214.8,210,SUU
8/8/2018,212,120,210,212,SUU
8/9/2018,205.97,4314,212,205.97,SUU
8/10/2018,210,766,205.97,210,SUU
8/13/2018,204.39,7864,210,204.39,SUU
8/14/2018,215,290,204.39,215,SUU
8/15/2018,218,123,215,218,SUU
8/16/2018,214.68,23189,218,214.68,SUU
8/17/2018,218.99,10206,214.68,218.99,SUU
8/20/2018,221.81,10502,218.99,221.81,SUU
8/21/2018,209.08,729,221.81,209.08,SUU
8/22/2018,208.7,23271,209.08,208.7,SUU
8/23/2018,214.63,1759,208.7,214.63,SUU
8/24/2018,217.63,3514,214.63,217.63,SUU
8/27/2018,216.5,710,217.63,216.5,SUU
8/28/2018,216,10,216.5,216,SUU
8/29/2018,208,1319,216,208,SUU
8/30/2018,212.91,9965,208,212.91,SUU
8/31/2018,214.45,5710,212.91,214.45,SUU
9/3/2018,210,1620,214.45,210,SUU
9/4/2018,210,531,210,210,SUU
9/5/2018,210,315,210,210,SUU
9/6/2018,207.72,11417,210,207.72,SUU
9/7/2018,208,2109,207.72,208,SUU
9/10/2018,207.62,9624,208,207.62,SUU
9/11/2018,212.34,17688,207.62,212.34,SUU
9/12/2018,212.67,1601,212.34,212.67,SUU
9/13/2018,208,1283,212.67,208,SUU
9/14/2018,212,9228,208,212,SUU
9/17/2018,210.33,1800,212,210.33,SUU
9/18/2018,212,1052,210.33,212,SUU
9/19/2018,214,13038,212,214,SUU
9/20/2018,211.45,24958,214,211.45,SUU
9/21/2018,208,2217,211.45,208,SUU
9/24/2018,206.49,20263,208,206.49,SUU
9/25/2018,224.95,18323,206.49,224.95,SUU
9/26/2018,218.56,13198,224.95,218.56,SUU
9/27/2018,219,2100,218.56,219,SUU
9/28/2018,223.16,6185,219,223.16,SUU
10/1/2018,225.85,13259,223.16,225.85,SUU
10/2/2018,228,5938,225.85,228,SUU
10/3/2018,228,100,228,228,SUU
10/5/2018,226.04,9960,228,226.04,SUU
10/8/2018,225,4605,226.04,225,SUU
10/9/2018,224.78,7525,225,224.78,SUU
10/10/2018,225,2913,224.78,225,SUU
10/11/2018,219.34,17002,225,219.34,SUU
10/12/2018,221.97,5099,219.34,221.97,SUU
10/15/2018,224.54,15227,221.97,224.54,SUU
10/16/2018,226.41,14680,224.54,226.41,SUU
10/17/2018,224.02,1112,226.41,224.02,SUU
10/18/2018,226.85,21962,224.02,226.85,SUU
10/19/2018,228.47,3371,226.85,228.47,SUU
10/22/2018,227.6,5529,228.47,227.6,SUU
10/23/2018,228.17,17000,227.6,228.17,SUU
10/24/2018,229,8474,228.17,229,SUU
10/25/2018,226.24,2550,229,226.24,SUU
10/26/2018,228,13750,226.24,228,SUU
10/29/2018,228.11,8081,228,228.11,SUU
10/30/2018,229.11,21136,228.11,229.11,SUU
10/31/2018,229.26,1912,229.11,229.26,SUU
11/1/2018,239,100,229.26,239,SUU
11/2/2018,237,50,239,237,SUU
11/5/2018,228,210,237,228,SUU
11/6/2018,228.6,525,228,228.6,SUU
11/7/2018,230,741,228.6,230,SUU
11/12/2018,230.11,23043,230,230.11,SUU
11/13/2018,230,239,230.11,230,SUU
11/14/2018,227,3074,230,227,SUU
11/15/2018,226.2,3095,227,226.2,SUU
11/16/2018,226.89,9110,226.2,226.89,SUU
11/17/2018,227.9,85,226.89,227.9,SUU
11/19/2018,227.9,25,227.9,227.9,SUU
11/20/2018,227.98,500,227.9,227.98,SUU
11/22/2018,227.63,3786,227.98,227.63,SUU
11/27/2018,227.66,1820,227.63,227.66,SUU
11/28/2018,228,805,227.66,228,SUU
11/29/2018,227.1,30,228,227.1,SUU
12/3/2018,225,2729,227.1,225,SUU
12/3/2018,225,2729,225,225,SUU
12/4/2018,220,688,225,220,SUU
12/5/2018,230,5551,220,230,SUU
12/6/2018,210.08,105600,230,210.08,SUU
12/7/2018,220,1,210.08,220,SUU
12/10/2018,220.79,360,220,220.79,SUU
12/11/2018,220,129773,220.79,220,SUU
12/12/2018,207.01,200,220,207.01,SUU
12/13/2018,200.36,393959,207.01,200.36,SUU
12/14/2018,210,110,200.36,210,SUU
12/17/2018,210.53,1425,210,210.53,SUU
12/18/2018,210.13,75,210.53,210.13,SUU
12/19/2018,210.08,12698,210.13,210.08,SUU
12/20/2018,210.01,6437,210.08,210.01,SUU
12/21/2018,212,161,210.01,212,SUU
12/24/2018,199.94,20614,212,199.94,SUU
12/25/2018,203,8171,199.94,203,SUU
12/26/2018,200.15,49092,203,200.15,SUU
12/27/2018,202.41,9584,200.15,202.41,SUU
12/28/2018,200.14,30330,202.41,200.14,SUU
12/31/2018,204,5431,200.14,204,SUU
1/2/2019,205,6115,204,205,SUU
1/3/2019,205,290,205,205,SUU
1/4/2019,208.82,3162,205,208.82,SUU
1/7/2019,210,461,208.82,210,SUU
1/8/2019,210,26684,210,210,SUU
1/9/2019,205,31250,210,205,SUU
1/10/2019,206.9,3975,205,206.9,SUU
1/11/2019,207.04,186500,206.9,207.04,SUU
1/14/2019,205.67,7900,207.04,205.67,SUU
1/15/2019,203.33,8556,205.67,203.33,SUU
1/16/2019,203.92,1053,203.33,203.92,SUU
1/17/2019,205.17,1986,203.92,205.17,SUU
1/21/2019,205,5000,205.17,205,SUU
1/22/2019,205.63,7276,205,205.63,SUU
1/23/2019,203,1900,205.63,203,SUU
1/24/2019,203.1,14822,203,203.1,SUU
1/25/2019,200.34,40241,203.1,200.34,SUU
1/28/2019,200.85,9959,200.34,200.85,SUU
1/29/2019,202,1507,200.85,202,SUU
1/30/2019,203,6430,202,203,SUU
1/31/2019,202.87,15250,203,202.87,SUU
2/1/2019,206.8,11059,202.87,206.8,SUU
2/2/2019,210,10359,206.8,210,SUU
2/12/2019,207.19,1802,210,207.19,SUU
2/13/2019,207,10000,207.19,207,SUU
2/14/2019,207,3440,207,207,SUU
2/15/2019,210,14135,207,210,SUU
2/18/2019,214.44,6100,210,214.44,SUU
2/19/2019,214,18646,214.44,214,SUU
2/20/2019,214.68,6644,214,214.68,SUU
2/21/2019,210.5,7039,214.68,210.5,SUU
2/22/2019,214.99,1508,210.5,214.99,SUU
2/25/2019,215,152,214.99,215,SUU
2/26/2019,209.16,4303,215,209.16,SUU
2/27/2019,213,8918,209.16,213,SUU
2/28/2019,208.66,3588,213,208.66,SUU
3/1/2019,210,590,208.66,210,SUU
3/4/2019,210,780,210,210,SUU
3/5/2019,210.99,1149,210,210.99,SUU
3/6/2019,209,890,210.99,209,SUU
3/7/2019,214.32,7825,209,214.32,SUU
3/11/2019,216.6,6040,214.32,216.6,SUU
3/12/2019,216,3052,216.6,216,SUU
3/13/2019,208,1,216,208,SUU
3/14/2019,215.89,1118,208,215.89,SUU
3/15/2019,210,1883,215.89,210,SUU
3/18/2019,210,1240,210,210,SUU
3/19/2019,215,8243,210,215,SUU
3/20/2019,214.99,962,215,214.99,SUU
3/21/2019,213,1100,214.99,213,SUU
3/22/2019,212,813,213,212,SUU
3/25/2019,213.9,248,212,213.9,SUU
3/26/2019,213,60,213.9,213,SUU
3/27/2019,212.76,6732,213,212.76,SUU
3/28/2019,210,35,212.76,210,SUU
3/29/2019,212.26,1632,210,212.26,SUU
4/1/2019,207.56,1999,212.26,207.56,SUU
4/2/2019,210.76,57,207.56,210.76,SUU
4/3/2019,207,2755,210.76,207,SUU
4/4/2019,210,3259,207,210,SUU
4/5/2019,209.07,1394,210,209.07,SUU
4/8/2019,211,111,209.07,211,SUU
4/9/2019,211,1321,211,211,SUU
4/10/2019,210,23,211,210,SUU
4/11/2019,207.1,2949,210,207.1,SUU
4/12/2019,206.67,6491,207.1,206.67,SUU
4/15/2019,208.37,7129,206.67,208.37,SUU
4/16/2019,202.33,1060,208.37,202.33,SUU
4/17/2019,207.35,573,202.33,207.35,SUU
4/18/2019,211.34,29377,207.35,211.34,SUU
4/19/2019,205.1,25,211.34,205.1,SUU
4/22/2019,211.32,6564,205.1,211.32,SUU
4/23/2019,202.9,697,211.32,202.9,SUU
4/24/2019,211.8,4020,202.9,211.8,SUU
4/25/2019,209.99,460,211.8,209.99,SUU
4/26/2019,211.68,2350,209.99,211.68,SUU
4/29/2019,209.98,1460,211.68,209.98,SUU
4/30/2019,210.9,100,209.98,210.9,SUU
5/1/2019,210.34,574,210.9,210.34,SUU
5/2/2019,210.26,183,210.34,210.26,SUU
5/3/2019,206.84,5962,210.26,206.84,SUU
5/6/2019,201.86,6687,206.84,201.86,SUU
5/7/2019,204.11,450,201.86,204.11,SUU
5/8/2019,205,8925,204.11,205,SUU
5/9/2019,201.59,2962,205,201.59,SUU
5/10/2019,204,3106,201.59,204,SUU
5/13/2019,204,337,204,204,SUU
5/14/2019,205.07,6005,204,205.07,SUU
5/15/2019,200.4,635,205.07,200.4,SUU
5/16/2019,203,2665,200.4,203,SUU
5/17/2019,202,12426,203,202,SUU
5/20/2019,203,5299,202,203,SUU
5/21/2019,201,6959,203,201,SUU
5/22/2019,202,1665,201,202,SUU
5/23/2019,203,3347,202,203,SUU
5/24/2019,199.4,6860,203,199.4,SUU
5/27/2019,195,600,199.4,195,SUU
5/28/2019,197.6,14452,195,197.6,SUU
5/29/2019,199.1,4389,197.6,199.1,SUU
5/30/2019,196,2309,199.1,196,SUU
5/31/2019,199.1,100,196,199.1,SUU
6/3/2019,199.15,339,199.1,199.15,SUU
6/4/2019,198.18,2649,199.15,198.18,SUU
6/5/2019,195,4067,198.18,195,SUU
6/6/2019,195,521,195,195,SUU
6/7/2019,195.99,4622,195,195.99,SUU
6/10/2019,193.03,1536,195.99,193.03,SUU
6/11/2019,195,102,193.03,195,SUU
6/12/2019,195,7551,195,195,SUU
6/13/2019,195,7482,195,195,SUU
6/14/2019,195,968,195,195,SUU
6/18/2019,195,6338,195,195,SUU
6/19/2019,195,150,195,195,SUU
6/20/2019,188.47,6500,195,188.47,SUU
6/21/2019,195,4,188.47,195,SUU
6/24/2019,190.03,8576,195,190.03,SUU
6/25/2019,190,2307,190.03,190,SUU
6/26/2019,194,883,190,194,SUU
6/27/2019,190.01,1256,194,190.01,SUU
6/28/2019,188.83,13462,190.01,188.83,SUU
7/1/2019,183.2,150,188.83,183.2,SUU
7/2/2019,188.02,20770,183.2,188.02,SUU
7/4/2019,188.03,9085,188.02,188.03,SUU
7/5/2019,199.72,45862,188.03,199.72,SUU
7/8/2019,200,10515,199.72,200,SUU
7/9/2019,199.99,345,200,199.99,SUU
7/10/2019,199.99,765,199.99,199.99,SUU
7/16/2019,195,141,199.99,195,SUU
7/17/2019,195,597,195,195,SUU
7/18/2019,199,435,195,199,SUU
7/19/2019,190.68,6994,199,190.68,SUU
7/22/2019,200,29220,190.68,200,SUU
7/23/2019,193.06,8896,200,193.06,SUU
7/24/2019,200.18,18445,193.06,200.18,SUU
7/25/2019,195,260,200.18,195,SUU
7/26/2019,203.14,8281,195,203.14,SUU
7/29/2019,196.32,27252,203.14,196.32,SUU
7/30/2019,205,3800,196.32,205,SUU
7/31/2019,205,100,205,205,SUU
8/2/2019,202.87,42708,205,202.87,SUU
8/5/2019,202,1110,202.87,202,SUU
8/6/2019,195.33,4696,202,195.33,SUU
8/7/2019,202,10501,195.33,202,SUU
8/8/2019,200,1141,202,200,SUU
8/9/2019,196.5,1007,200,196.5,SUU
8/12/2019,194,14442,196.5,194,SUU
8/13/2019,193.02,805,194,193.02,SUU
8/14/2019,200,2,193.02,200,SUU
8/15/2019,200,228,200,200,SUU
8/16/2019,200,2,200,200,SUU
8/19/2019,195.47,850,200,195.47,SUU
8/20/2019,199,1220,195.47,199,SUU
8/21/2019,197,70,199,197,SUU
8/22/2019,197,6930,197,197,SUU
8/23/2019,195.14,550,197,195.14,SUU
8/26/2019,185.75,28000,195.14,185.75,SUU
8/27/2019,199,607,185.75,199,SUU
8/29/2019,198.9,693,199,198.9,SUU
8/30/2019,190.26,520,198.9,190.26,SUU
9/2/2019,198,1,190.26,198,SUU
9/5/2019,190,9965,198,190,SUU
9/7/2019,195,1,190,195,SUU
9/7/2019,195,1,195,195,SUU
9/10/2019,183.37,2060,195,183.37,SUU
9/11/2019,186,2600,183.37,186,SUU
9/12/2019,178.13,5100,186,178.13,SUU
9/13/2019,197.74,291,178.13,197.74,SUU
9/17/2019,194.5,406,197.74,194.5,SUU
9/18/2019,194.98,500,194.5,194.98,SUU
9/19/2019,194.88,36,194.98,194.88,SUU
9/20/2019,181.56,3890,194.88,181.56,SUU
9/25/2019,180.36,3200,181.56,180.36,SUU
9/26/2019,179,1355,180.36,179,SUU
9/27/2019,179,2667,179,179,SUU
9/30/2019,198.51,23603,179,198.51,SUU
10/1/2019,200.24,7249,198.51,200.24,SUU
10/2/2019,201.94,13894,200.24,201.94,SUU
10/3/2019,199,10,201.94,199,SUU
10/4/2019,198.73,4771,199,198.73,SUU
10/7/2019,198.98,6070,198.73,198.98,SUU
10/8/2019,198,32,198.98,198,SUU
10/9/2019,195,589,198,195,SUU
10/10/2019,189,498,195,189,SUU
10/11/2019,189,924,189,189,SUU
10/14/2019,182,8644,189,182,SUU
10/15/2019,193.5,2610,182,193.5,SUU
10/16/2019,192,300,193.5,192,SUU
10/17/2019,189.22,193,192,189.22,SUU
10/18/2019,190,160,189.22,190,SUU
10/21/2019,180.5,2362,190,180.5,SUU
10/22/2019,181.33,551,180.5,181.33,SUU
10/23/2019,189,450,181.33,189,SUU
10/24/2019,189,200,189,189,SUU
10/25/2019,188,70,189,188,SUU
10/28/2019,187.95,13918,188,187.95,SUU
10/29/2019,179.89,14456,187.95,179.89,SUU
10/30/2019,181.73,15600,179.89,181.73,SUU
10/31/2019,180.14,23943,181.73,180.14,SUU
11/1/2019,187.8,5104,180.14,187.8,SUU
11/4/2019,192.55,28500,187.8,192.55,SUU
11/5/2019,192.5,530,192.55,192.5,SUU
11/6/2019,190.04,1795,192.5,190.04,SUU
11/7/2019,201.61,17996,190.04,201.61,SUU
11/8/2019,203.94,1003,201.61,203.94,SUU
11/11/2019,198.28,33994,203.94,198.28,SUU
11/12/2019,200,59200,198.28,200,SUU
11/13/2019,204.06,20720,200,204.06,SUU
11/14/2019,205.01,1002,204.06,205.01,SUU
11/15/2019,207.99,9586,205.01,207.99,SUU
11/18/2019,213.3,25684,207.99,213.3,SUU
11/19/2019,199.42,94,213.3,199.42,SUU
11/20/2019,198.1,405,199.42,198.1,SUU
11/21/2019,200.1,10502,198.1,200.1,SUU
11/22/2019,202.1,26173,200.1,202.1,SUU
11/25/2019,202.15,8000,202.1,202.15,SUU
11/28/2019,200.98,4515,202.15,200.98,SUU
11/29/2019,200.61,306924,200.98,200.61,SUU
12/2/2019,203,3129,200.61,203,SUU
12/3/2019,213.37,22862,203,213.37,SUU
12/4/2019,213.18,550,213.37,213.18,SUU
12/5/2019,212,16,213.18,212,SUU
12/6/2019,205.39,1296,212,205.39,SUU
12/9/2019,210,1588,205.39,210,SUU
12/11/2019,206,31078,210,206,SUU
12/12/2019,218,47782,206,218,SUU
12/13/2019,217,25,218,217,SUU
12/16/2019,215,52677,217,215,SUU
12/17/2019,217.9,32801,215,217.9,SUU
12/18/2019,216.9,511,217.9,216.9,SUU
12/19/2019,213.98,11164,216.9,213.98,SUU
12/23/2019,214,502,213.98,214,SUU
12/24/2019,212.5,699,214,212.5,SUU
12/25/2019,212.79,225,212.5,212.79,SUU
12/26/2019,213.33,150,212.79,213.33,SUU
12/27/2019,212,1021,213.33,212,SUU
12/30/2019,210.08,27060,212,210.08,SUU
12/31/2019,209.31,3788,210.08,209.31,SUU
1/2/2020,206.89,235,209.31,206.89,SUU
1/3/2020,207.17,1036,206.89,207.17,SUU
1/6/2020,212.5,735,207.17,212.5,SUU
1/7/2020,206.65,2651,212.5,206.65,SUU
1/8/2020,206.7,3418,206.65,206.7,SUU
1/9/2020,206,572,206.7,206,SUU
1/10/2020,210,1562,206,210,SUU
1/13/2020,210.5,4210,210,210.5,SUU
1/14/2020,211.5,4,210.5,211.5,SUU
1/16/2020,206.49,3299,211.5,206.49,SUU
1/17/2020,203.47,2328,206.49,203.47,SUU
1/20/2020,206,6509,203.47,206,SUU
1/21/2020,207.59,19606,206,207.59,SUU
1/22/2020,206,70,207.59,206,SUU
1/23/2020,208,10,206,208,SUU
1/24/2020,205.12,5200,208,205.12,SUU
1/27/2020,210,1,205.12,210,SUU
1/28/2020,206,985,210,206,SUU
1/29/2020,207,1977,206,207,SUU
1/30/2020,207,23,207,207,SUU
1/31/2020,207,610,207,207,SUU
2/3/2020,206,1310,207,206,SUU
2/4/2020,205.97,1948,206,205.97,SUU
2/5/2020,206,1,205.97,206,SUU
2/6/2020,206,4212,206,206,SUU
2/7/2020,206,45,206,206,SUU
2/10/2020,205.55,1962,206,205.55,SUU
2/11/2020,209,600,205.55,209,SUU
2/12/2020,209,1309,209,209,SUU
2/13/2020,205.08,10460,209,205.08,SUU
2/14/2020,209,208,205.08,209,SUU
2/17/2020,205.03,626,209,205.03,SUU
2/18/2020,205,11464,205.03,205,SUU
2/19/2020,205.03,10080,205,205.03,SUU
2/21/2020,209,111,205.03,209,SUU
2/27/2020,208.59,979,209,208.59,SUU
3/2/2020,211.21,1001,208.59,211.21,SUU
3/3/2020,213.9,230,211.21,213.9,SUU
3/4/2020,213.16,1962,213.9,213.16,SUU
3/5/2020,212.59,71,213.16,212.59,SUU
3/6/2020,213,10521,212.59,213,SUU
3/9/2020,213,915,213,213,SUU
3/10/2020,208.96,6588,213,208.96,SUU
3/11/2020,205,514,208.96,205,SUU
3/12/2020,209.88,222,205,209.88,SUU
3/13/2020,208,22,209.88,208,SUU
3/16/2020,208,5011,208,208,SUU
3/17/2020,205.72,810,208,205.72,SUU
3/18/2020,205,3806,205.72,205,SUU
3/19/2020,202.82,1223,205,202.82,SUU
3/20/2020,204.14,3223,202.82,204.14,SUU
3/23/2020,203,1024,204.14,203,SUU
3/24/2020,191.4,17985,203,191.4,SUU
3/25/2020,188.89,777,191.4,188.89,SUU
3/26/2020,190.08,801,188.89,190.08,SUU
3/27/2020,188.98,812,190.08,188.98,SUU
3/30/2020,185,16668,188.98,185,SUU
3/31/2020,181.6,358,185,181.6,SUU
4/1/2020,188.96,126,181.6,188.96,SUU
4/6/2020,186,5,188.96,186,SUU
4/7/2020,188.96,10,186,188.96,SUU
4/8/2020,188.13,7,188.96,188.13,SUU
4/9/2020,186,115,188.13,186,SUU
4/10/2020,190.39,575,186,190.39,SUU
4/13/2020,191.4,2546,190.39,191.4,SUU
4/14/2020,191.4,6030,191.4,191.4,SUU
4/15/2020,191.4,320,191.4,191.4,SUU
4/16/2020,191.4,512,191.4,191.4,SUU
4/17/2020,191.4,1086,191.4,191.4,SUU
4/20/2020,191.4,1000,191.4,191.4,SUU
4/21/2020,195,1523,191.4,195,SUU
4/22/2020,200.11,6251,195,200.11,SUU
4/23/2020,204.16,2757,200.11,204.16,SUU
4/27/2020,204.95,100,204.16,204.95,SUU
4/28/2020,212.5,147,204.95,212.5,SUU
4/29/2020,210.34,1152,212.5,210.34,SUU
4/30/2020,212,45,210.34,212,SUU
5/4/2020,205,1103,212,205,SUU
5/5/2020,210,1117,205,210,SUU
5/6/2020,210,31,210,210,SUU
5/7/2020,209,242,210,209,SUU
5/8/2020,208.73,884,209,208.73,SUU
5/11/2020,207.86,265,208.73,207.86,SUU
5/12/2020,205,131,207.86,205,SUU
5/18/2020,205.77,390,205,205.77,SUU
5/19/2020,207,11,205.77,207,SUU
5/20/2020,207,2330,207,207,SUU
5/21/2020,207.04,2333,207,207.04,SUU
5/22/2020,205,212,207.04,205,SUU
5/25/2020,202.5,584,205,202.5,SUU
5/26/2020,200.18,1058,202.5,200.18,SUU
5/27/2020,203,246,200.18,203,SUU
5/28/2020,202,176,203,202,SUU
5/29/2020,199.73,758,202,199.73,SUU
6/2/2020,202,1813,199.73,202,SUU
6/3/2020,203,53,202,203,SUU
6/4/2020,202,4656,203,202,SUU
6/8/2020,201,88,202,201,SUU
6/9/2020,200.32,2001,201,200.32,SUU
6/10/2020,200,470,200.32,200,SUU
6/11/2020,197.43,777,200,197.43,SUU
6/12/2020,205.47,12158,197.43,205.47,SUU
6/15/2020,196.01,3300,205.47,196.01,SUU
6/16/2020,200,186,196.01,200,SUU
6/17/2020,200,682,200,200,SUU
6/18/2020,195,1629,200,195,SUU
6/19/2020,199,196,195,199,SUU
6/22/2020,199,804,199,199,SUU
6/23/2020,199,400,199,199,SUU
6/25/2020,195.25,6051,199,195.25,SUU
6/26/2020,194.34,431,195.25,194.34,SUU
6/29/2020,200,10406,194.34,200,SUU
6/30/2020,186.87,707,200,186.87,SUU
7/1/2020,194.52,1407,186.87,194.52,SUU
7/2/2020,198,1800,194.52,198,SUU
7/3/2020,200,7066,198,200,SUU
7/6/2020,199.14,26328,200,199.14,SUU
7/7/2020,205.79,41583,199.14,205.79,SUU
7/8/2020,207,939,205.79,207,SUU
7/9/2020,206.45,2244,207,206.45,SUU
7/10/2020,204.9,5252,206.45,204.9,SUU
7/16/2020,205.4,14386,204.9,205.4,SUU
7/17/2020,205.9,2866,205.4,205.9,SUU
7/20/2020,204.24,29005,205.9,204.24,SUU
7/21/2020,205.68,3770,204.24,205.68,SUU
7/22/2020,207,3790,205.68,207,SUU
7/23/2020,207,2956,207,207,SUU
7/24/2020,205.45,13009,207,205.45,SUU
7/27/2020,207,456,205.45,207,SUU
7/28/2020,206.2,7288,207,206.2,SUU
7/29/2020,207,6126,206.2,207,SUU
7/30/2020,207,167,207,207,SUU
7/31/2020,207,2599,207,207,SUU
8/3/2020,207,1630,207,207,SUU
8/4/2020,202.89,8057,207,202.89,SUU
8/5/2020,204,1247,202.89,204,SUU
8/6/2020,200.05,20057,204,200.05,SUU
8/7/2020,204,1617,200.05,204,SUU
8/10/2020,204,2079,204,204,SUU
8/11/2020,200,1121,204,200,SUU
8/12/2020,201.05,621,200,201.05,SUU
8/13/2020,200.23,2778,201.05,200.23,SUU
8/14/2020,200,3034,200.23,200,SUU
8/17/2020,199,11079,200,199,SUU
8/18/2020,199.88,6261,199,199.88,SUU
8/19/2020,195.02,10148,199.88,195.02,SUU
8/20/2020,198,12666,195.02,198,SUU
8/21/2020,200.01,27476,198,200.01,SUU
8/24/2020,200,2108,200.01,200,SUU
8/25/2020,199,1367,200,199,SUU
8/26/2020,200,12710,199,200,SUU
8/27/2020,199.91,5540,200,199.91,SUU
8/28/2020,198,375,199.91,198,SUU
8/31/2020,199.42,2343,198,199.42,SUU
9/1/2020,201.5,15555,199.42,201.5,SUU
9/2/2020,200.5,5031,201.5,200.5,SUU
9/3/2020,200,2487,200.5,200,SUU
9/4/2020,199.34,1276,200,199.34,SUU
9/7/2020,198.79,2423,199.34,198.79,SUU
9/8/2020,200.01,2402,198.79,200.01,SUU
9/9/2020,205,1493,200.01,205,SUU
9/10/2020,204.01,1091,205,204.01,SUU
9/11/2020,208.17,5696,204.01,208.17,SUU
9/14/2020,209,550,208.17,209,SUU
9/15/2020,205,5003,209,205,SUU
9/16/2020,205.09,3296,205,205.09,SUU
9/17/2020,210,3745,205.09,210,SUU
9/18/2020,209.99,1587,210,209.99,SUU
9/21/2020,209,513,209.99,209,SUU
9/22/2020,210,1318,209,210,SUU
9/23/2020,210,206,210,210,SUU
9/24/2020,210.7,3612,210,210.7,SUU
9/25/2020,208,1606,210.7,208,SUU
9/28/2020,210,9657,208,210,SUU
9/29/2020,210,158,210,210,SUU
9/30/2020,209.84,1213,210,209.84,SUU
10/1/2020,210,1069,209.84,210,SUU
10/2/2020,210.02,5116,210,210.02,SUU
10/5/2020,206.45,5057,210.02,206.45,SUU
10/6/2020,210,679,206.45,210,SUU
10/7/2020,209.12,2062,210,209.12,SUU
10/8/2020,207.41,529,209.12,207.41,SUU
10/9/2020,213.83,4823,207.41,213.83,SUU
10/12/2020,209,1937,213.83,209,SUU
10/13/2020,209.97,1215,209,209.97,SUU
10/14/2020,210,640,209.97,210,SUU
10/16/2020,213.17,46014,210,213.17,SUU
10/19/2020,213.47,10310,213.17,213.47,SUU
10/20/2020,210.02,320,213.47,210.02,SUU
10/21/2020,215,7373,210.02,215,SUU
10/22/2020,214.44,368,215,214.44,SUU
10/26/2020,210.27,2010,214.44,210.27,SUU
10/27/2020,209.53,1486,210.27,209.53,SUU
10/28/2020,203.4,3680,209.53,203.4,SUU
10/29/2020,205,28,203.4,205,SUU
10/30/2020,205,448,205,205,SUU
11/2/2020,205,174,205,205,SUU
11/3/2020,204.18,1747,205,204.18,SUU
11/4/2020,205.24,1615,204.18,205.24,SUU
11/5/2020,205,8692,205.24,205,SUU
11/6/2020,209.3,55941,205,209.3,SUU
11/9/2020,204,617,209.3,204,SUU
11/10/2020,205,262,204,205,SUU
11/11/2020,204.05,2263,205,204.05,SUU
11/12/2020,205,2789,204.05,205,SUU
11/13/2020,205,8986,205,205,SUU
11/17/2020,205,47,205,205,SUU
11/18/2020,205,361,205,205,SUU
11/19/2020,205,116,205,205,SUU
11/20/2020,205,1385,205,205,SUU
11/23/2020,205,1171,205,205,SUU
11/24/2020,205,1926,205,205,SUU
11/25/2020,205,4097,205,205,SUU
11/27/2020,205,340,205,205,SUU
11/30/2020,204.66,2019,205,204.66,SUU
12/1/2020,204.95,486,204.66,204.95,SUU
12/2/2020,203.14,7200,204.95,203.14,SUU
12/3/2020,203.95,354,203.14,203.95,SUU
12/4/2020,205,1154,203.95,205,SUU
12/7/2020,205,1370,205,205,SUU
12/8/2020,205,3566,205,205,SUU
12/9/2020,205,1568,205,205,SUU
12/10/2020,206.99,1119,205,206.99,SUU
12/11/2020,205,339,206.99,205,SUU
12/14/2020,205,2597,205,205,SUU
12/15/2020,204.93,2361,205,204.93,SUU
12/16/2020,204,2766,204.93,204,SUU
12/17/2020,204.09,5559,204,204.09,SUU
12/18/2020,204.07,2221,204.09,204.07,SUU
12/21/2020,204.04,10975,204.07,204.04,SUU
12/22/2020,204.5,800,204.04,204.5,SUU
12/23/2020,204.5,1720,204.5,204.5,SUU
12/24/2020,205.24,7047,204.5,205.24,SUU
12/25/2020,205,2179,205.24,205,SUU
12/28/2020,204.13,7219,205,204.13,SUU
12/30/2020,205,3575,204.13,205,SUU
12/31/2020,205,14295,205,205,SUU
1/4/2021,205.01,20459,205,205.01,SUU
1/5/2021,204.61,2553,205.01,204.61,SUU
1/6/2021,204.98,2509,204.61,204.98,SUU
1/7/2021,204,10795,204.98,204,SUU
1/8/2021,205,1234,204,205,SUU
1/11/2021,208.36,2451,205,208.36,SUU
1/12/2021,208.67,1920,208.36,208.67,SUU
1/13/2021,204.97,1977,208.67,204.97,SUU
1/14/2021,205.01,3650,204.97,205.01,SUU
1/15/2021,205,2009,205.01,205,SUU
1/18/2021,206,1060,205,206,SUU
1/19/2021,206,1331,206,206,SUU
1/20/2021,206.87,140,206,206.87,SUU
1/21/2021,206.54,4345,206.87,206.54,SUU
1/22/2021,200.06,13071,206.54,200.06,SUU
1/25/2021,203.02,7247,200.06,203.02,SUU
1/26/2021,202.2,5228,203.02,202.2,SUU
1/27/2021,203.99,2932,202.2,203.99,SUU
